id,word,part_of_speech,difficulty_score,meaning_1,meaning_2,meaning_3
2897,commemorate,verb,2148,記念する,祝う,
2898,salute,verb,2148,敬礼する,称える,
2899,toast,verb,2149,乾杯する,焼く,
2900,cheer,verb,2149,応援する,元気づける,
2901,uplift,verb,2150,高揚させる,持ち上げる,
2902,elate,verb,2151,有頂天にさせる,意気揚々とさせる,
2903,exhilarate,verb,2151,大喜びさせる,爽快にする,
2904,thrill,verb,2152,わくわくさせる,ぞくぞくさせる,
2905,excite,verb,2152,興奮させる,刺激する,
2906,arouse,verb,2153,目を覚まさせる,刺激する,
2907,awaken,verb,2153,目覚めさせる,呼び起こす,
2908,rouse,verb,2154,目覚めさせる,奮起させる,
2909,stir,verb,2154,かき混ぜる,感動させる,
2910,agitate,verb,2155,動揺させる,扇動する,
2911,perturb,verb,2155,動揺させる,不安にさせる,
2912,unsettle,verb,2156,不安にさせる,動揺させる,
2913,unnerve,verb,2157,不安にさせる,動揺させる,
2914,disquiet,verb,2157,不安にさせる,心配させる,
2915,daunt,verb,2158,怖気づかせる,ひるませる,
2916,discourage,verb,2158,落胆させる,思いとどまらせる,
2917,dishearten,verb,2159,落胆させる,気をくじく,
2918,demoralize,verb,2159,士気をくじく,意気消沈させる,
2919,dispirit,verb,2160,落胆させる,元気をなくさせる,
2920,depress,verb,2160,落ち込ませる,押し下げる,
2921,sadden,verb,2161,悲しませる,,
2922,grieve,verb,2161,悲しむ,悲しませる,
2923,mourn,verb,2162,嘆き悲しむ,喪に服する,
2924,lament,verb,2162,嘆く,悲しむ,
2925,bemoan,verb,2163,嘆く,悲しむ,
2926,bewail,verb,2164,嘆き悲しむ,悲嘆する,
2927,deplore,verb,2164,嘆く,非難する,
2928,regret,verb,2165,後悔する,残念に思う,
2929,rue,verb,2165,後悔する,悔やむ,
2930,repent,verb,2166,悔い改める,後悔する,
2931,atone,verb,2166,償う,あがなう,
2932,compensate,verb,2167,補償する,埋め合わせる,
2933,recompense,verb,2167,報いる,償う,
2934,repay,verb,2168,返済する,報いる,
2935,reimburse,verb,2168,返済する,払い戻す,
2936,redeem,verb,2169,償う,買い戻す,
2937,salvage,verb,2170,引き揚げる,救済する,
2938,deliver,verb,2170,配達する,解放する,
2939,liberate,verb,2171,解放する,自由にする,
2940,emancipate,verb,2171,解放する,奴隷を解放する,
2941,release,verb,2172,解放する,発売する,
2942,discharge,verb,2172,解放する,排出する,
2943,acquit,verb,2173,無罪にする,果たす,
2944,exonerate,verb,2173,無罪にする,免除する,
2945,vindicate,verb,2174,潔白を証明する,正当化する,
2946,justify,verb,2174,正当化する,弁明する,
2947,warrant,verb,2175,正当化する,保証する,
2948,legitimize,verb,2175,合法化する,正当化する,
2949,legalize,verb,2176,合法化する,法制化する,
2950,empower,verb,2177,権限を与える,力づける,
2951,enable,verb,2177,可能にする,有効にする,
2952,facilitate,verb,2178,促進する,容易にする,
2953,expedite,verb,2178,迅速に処理する,促進する,
2954,hasten,verb,2179,急がせる,急ぐ,
2955,accelerate,verb,2179,加速する,促進する,
2956,quicken,verb,2180,速める,活気づける,
2957,dash,verb,2180,突進する,打ち砕く,
2958,sprint,verb,2181,全力疾走する,短距離走をする,
2959,gallop,verb,2181,ギャロップで走る,疾走する,
2960,trot,verb,2182,小走りする,速足で行く,
2961,jog,verb,2183,ジョギングする,小走りする,
2962,stride,verb,2183,大またで歩く,またぐ,
2963,strut,verb,2184,気取って歩く,そり返って歩く,
2964,swagger,verb,2184,いばって歩く,自慢する,
2965,saunter,verb,2185,ぶらぶら歩く,そぞろ歩く,
2966,stroll,verb,2185,散歩する,ぶらつく,
2967,amble,verb,2186,のんびり歩く,ゆっくり歩く,
2968,meander,verb,2186,曲がりくねる,ぶらつく,
2969,ramble,verb,2187,散策する,とりとめなく話す,
2970,hike,verb,2187,ハイキングする,長距離を歩く,
2971,trek,verb,2188,長い旅をする,徒歩旅行する,
2972,trudge,verb,2188,重い足取りで歩く,とぼとぼ歩く,
2973,plod,verb,2189,とぼとぼ歩く,こつこつ働く,
2974,limp,verb,2190,びっこを引く,足を引きずる,
2975,hobble,verb,2190,よろよろ歩く,足かせをかける,
2976,stagger,verb,2191,よろめく,驚かす,
2977,totter,verb,2191,よろめく,ぐらつく,
2978,wobble,verb,2192,ぐらつく,よろめく,
2979,sway,verb,2192,揺れる,傾く,
2980,swing,verb,2193,揺れる,振る,
2981,oscillate,verb,2193,振動する,揺れ動く,
2982,vibrate,verb,2194,振動する,震える,
2983,quiver,verb,2194,震える,身震いする,
2984,shiver,verb,2195,震える,身震いする,
2985,tremble,verb,2196,震える,おののく,
2986,shudder,verb,2196,身震いする,ぞっとする,
2987,quake,verb,2216,震える,揺れる,
2988,rattle,verb,2217,ガタガタ鳴る,動揺させる,
2989,jolt,verb,2218,揺さぶる,衝撃を与える,
2990,twitch,verb,2218,ぴくぴく動く,引っ張る,
2991,flinch,verb,2219,ひるむ,たじろぐ,
2992,wince,verb,2219,たじろぐ,顔をしかめる,
2993,cringe,verb,2220,すくむ,卑屈な態度をとる,
2994,cower,verb,2220,すくむ,縮こまる,
2995,shrink,verb,2221,縮む,ひるむ,
2996,recoil,verb,2222,後ずさりする,はね返る,
2997,recede,verb,2222,後退する,遠のく,
2998,retire,verb,2223,退職する,引退する,
2999,resign,verb,2223,辞職する,あきらめる,
3000,quit,verb,2224,やめる,辞める,
3001,abandon,verb,2224,放棄する,見捨てる,
3002,forsake,verb,2225,見捨てる,放棄する,
3003,relinquish,verb,2225,放棄する,手放す,
3004,renounce,verb,2226,放棄する,断念する,
3005,waive,verb,2226,放棄する,撤回する,
3006,forgo,verb,2227,断念する,なしで済ます,
3007,forfeit,verb,2228,失う,没収される,
3008,surrender,verb,2229,降伏する,引き渡す,
3009,yield,verb,2230,譲る,産出する,
3010,cede,verb,2231,譲渡する,割譲する,
3011,bestow,verb,2231,授ける,与える,
3012,confer,verb,2232,授ける,協議する,
3013,donate,verb,2232,寄付する,提供する,
3014,contribute,verb,2233,貢献する,寄付する,
3015,subscribe,verb,2233,寄付する,購読する,
3016,vow,verb,2234,誓う,誓約する,
3017,swear,verb,2235,誓う,悪態をつく,
3018,affirm,verb,2235,断言する,確認する,
3019,avow,verb,2236,公言する,告白する,
3020,profess,verb,2236,公言する,告白する,
3021,divulge,verb,2237,漏らす,暴露する,
3022,unveil,verb,2237,ベールを取る,明らかにする,
3023,unmask,verb,2238,正体を暴く,仮面を取る,
3024,betray,verb,2238,裏切る,暴露する,
3025,deceive,verb,2239,欺く,だます,
3026,mislead,verb,2239,誤った方向に導く,惑わす,
3027,delude,verb,2240,惑わす,欺く,
3028,dupe,verb,2240,だます,欺く,
3029,beguile,verb,2241,だます,魅了する,
3030,hoodwink,verb,2242,だます,欺く,
3031,swindle,verb,2242,詐欺を働く,だまし取る,
3032,cheat,verb,2243,だます,不正をする,
3033,fool,verb,2243,だます,ばかにする,
3034,bluff,verb,2244,はったりをかける,脅す,
3035,pretend,verb,2244,ふりをする,装う,
3036,feign,verb,2245,装う,見せかける,
3037,simulate,verb,2245,装う,シミュレートする,
3038,emulate,verb,2246,見習う,まねる,
3039,mock,verb,2246,あざける,まねてからかう,
3040,ridicule,verb,2247,あざける,ばかにする,
3041,scorn,verb,2248,軽蔑する,さげすむ,
3042,despise,verb,2248,軽蔑する,見下す,
3043,disdain,verb,2249,軽蔑する,見下す,
3044,deride,verb,2249,あざ笑う,嘲る,
3045,taunt,verb,2250,あざける,なじる,
3046,jeer,verb,2250,やじる,あざける,
3047,sneer,verb,2251,冷笑する,あざ笑う,
3048,scoff,verb,2251,あざ笑う,ばかにする,
3049,tease,verb,2252,からかう,いじめる,
3050,torment,verb,2252,苦しめる,悩ます,
3051,torture,verb,2253,拷問する,苦しめる,
3052,afflict,verb,2254,苦しめる,悩ます,
3053,plague,verb,2254,悩ます,苦しめる,
3054,harass,verb,2255,嫌がらせをする,悩ます,
3055,persecute,verb,2255,迫害する,しつこく悩ます,
3056,oppress,verb,2256,抑圧する,虐げる,
3057,tyrannize,verb,2256,圧政を敷く,専制的に支配する,
3058,subjugate,verb,2257,征服する,服従させる,
3059,enslave,verb,2257,奴隷にする,支配する,
3060,captivate,verb,2258,魅了する,心を奪う,
3061,enchant,verb,2258,魅了する,うっとりさせる,
3062,bewitch,verb,2259,魅了する,魔法をかける,
3063,fascinate,verb,2259,魅了する,引きつける,
3064,allure,verb,2260,魅了する,誘惑する,
3065,entice,verb,2261,誘惑する,誘い込む,
3066,lure,verb,2261,誘惑する,おびき寄せる,
3067,tempt,verb,2262,誘惑する,そそのかす,
3068,seduce,verb,2262,誘惑する,たぶらかす,
3069,coax,verb,2263,おだてる,うまく説得する,
3070,cajole,verb,2263,おだてる,甘言で誘う,
3071,wheedle,verb,2264,甘言で誘う,おだてる,
3072,bribe,verb,2264,賄賂を贈る,買収する,
3073,defile,verb,2265,汚す,冒涜する,
3074,sully,verb,2265,汚す,傷つける,
3075,stain,verb,2266,染みをつける,汚す,
3076,blemish,verb,2267,傷をつける,損なう,
3077,mar,verb,2267,損なう,台無しにする,
3078,tarnish,verb,2268,曇らせる,汚す,
3079,smear,verb,2268,塗りつける,中傷する,
3080,smudge,verb,2269,汚す,にじませる,
3081,blur,verb,2269,ぼやけさせる,曇らせる,
3082,dim,verb,2270,暗くする,薄暗くなる,
3083,darken,verb,2270,暗くする,暗くなる,
3084,eclipse,verb,2271,食になる,影を薄くする,
3085,overshadow,verb,2271,影を投げかける,かすませる,
3086,outshine,verb,2272,しのぐ,より輝く,
3087,surpass,verb,2272,しのぐ,上回る,
3088,exceed,verb,2273,超える,上回る,
3089,excel,verb,2274,優れる,秀でる,
3090,transcend,verb,2274,超越する,越える,
3091,outdo,verb,2275,しのぐ,上回る,
3092,outperform,verb,2275,上回る,優れた結果を出す,
3093,outwit,verb,2276,出し抜く,だます,
3094,outsmart,verb,2276,出し抜く,裏をかく,
3095,outmaneuver,verb,2277,策略で負かす,出し抜く,
3096,thwart,verb,2277,阻止する,妨げる,
3097,foil,verb,2278,挫折させる,阻止する,
3098,frustrate,verb,2278,挫折させる,いらいらさせる,
3099,stymie,verb,2279,妨害する,邪魔する,
3100,circumvent,verb,2280,回避する,迂回する,
3101,evade,verb,2280,回避する,逃れる,
3102,elude,verb,2281,逃れる,巧みに避ける,
3103,dodge,verb,2281,よける,巧みに避ける,
3104,shirk,verb,2282,避ける,怠ける,
3105,shun,verb,2282,避ける,遠ざける,
3106,eschew,verb,2283,避ける,慎む,
3107,abjure,verb,2283,誓って捨てる,放棄する,
3108,repudiate,verb,2284,拒否する,拒絶する,
3109,reject,verb,2284,拒絶する,却下する,
3110,rebuff,verb,2285,拒絶する,はねつける,
3111,spurn,verb,2285,はねつける,拒絶する,
3112,refuse,verb,2286,拒否する,断る,
3113,prohibit,verb,2287,禁止する,妨げる,
3114,forbid,verb,2287,禁じる,妨げる,
3115,ban,verb,2288,禁止する,追放する,
3116,bar,verb,2288,禁止する,閉ざす,
3117,exclude,verb,2289,除外する,締め出す,
3118,expel,verb,2289,追放する,放出する,
3119,eject,verb,2290,追い出す,放出する,
3120,oust,verb,2290,追放する,失脚させる,
3121,evict,verb,2291,立ち退かせる,追い出す,
3122,banish,verb,2291,追放する,払いのける,
3123,deport,verb,2292,国外追放する,強制送還する,
3124,extradite,verb,2293,引き渡す,送還する,
3125,repatriate,verb,2293,本国に送還する,帰国させる,
3126,immigrate,verb,2294,移住する,入国する,
3127,emigrate,verb,2294,移住する,国外に移る,
3128,migrate,verb,2295,移住する,移動する,
3129,relocate,verb,2295,移転する,転勤する,
3130,transplant,verb,2296,移植する,移住させる,
3131,uproot,verb,2296,根こそぎにする,引き抜く,
3132,displace,verb,2297,移動させる,取って代わる,
3133,supplant,verb,2297,取って代わる,追い出す,
3134,supersede,verb,2298,取って代わる,無効にする,
3135,replace,verb,2298,取り替える,代わりになる,
3136,alternate,verb,2299,交互にする,代わる,
3137,rotate,verb,2300,回転する,交代する,
3138,revolve,verb,2300,回転する,巡る,
3139,spin,verb,2301,回転する,紡ぐ,
3140,twirl,verb,2301,くるくる回す,回転させる,
3141,whirl,verb,2302,ぐるぐる回る,旋回する,
3142,swirl,verb,2302,渦を巻く,渦巻く,
3143,eddy,verb,2303,渦を巻く,渦巻く,
3144,circulate,verb,2303,循環する,流通する,
3145,encircle,verb,2304,取り囲む,囲む,
3146,surround,verb,2304,囲む,取り囲む,
3147,encompass,verb,2305,囲む,包含する,
3148,enclose,verb,2306,囲む,同封する,
3149,engulf,verb,2306,飲み込む,包み込む,
3150,dive,verb,2446,飛び込む,潜水する,
3151,descend,verb,2447,降りる,下る,
3152,sink,verb,2448,沈む,沈める,
3153,subside,verb,2449,沈下する,治まる,
3154,wane,verb,2449,衰える,欠ける,
3155,dwindle,verb,2450,減少する,縮小する,
3156,constrict,verb,2450,収縮させる,締めつける,
3157,compact,verb,2451,圧縮する,固める,
3158,abbreviate,verb,2451,短縮する,省略する,
3159,abridge,verb,2452,要約する,短縮する,
3160,curtail,verb,2452,削減する,短縮する,
3161,truncate,verb,2453,切り詰める,短縮する,
3162,shorten,verb,2453,短くする,縮める,
3163,clip,verb,2454,切る,はさむ,
3164,trim,verb,2454,刈り込む,整える,
3165,prune,verb,2455,剪定する,削除する,
3166,mow,verb,2456,刈る,草を刈る,
3167,sow,verb,2456,種をまく,まき散らす,
3168,graft,verb,2457,接ぎ木する,移植する,
3169,bud,verb,2457,芽が出る,つぼみをつける,
3170,boom,verb,2458,急成長する,とどろく,
3171,burgeon,verb,2458,急成長する,芽を出す,
3172,proliferate,verb,2459,急増する,増殖する,
3173,escalate,verb,2459,エスカレートする,拡大する,
3174,heighten,verb,2460,高める,増大する,
3175,augment,verb,2460,増大させる,増やす,
3176,inflate,verb,2461,膨張させる,誇張する,
3177,swell,verb,2462,膨らむ,増大する,
3178,dilate,verb,2462,拡張する,広げる,
3179,widen,verb,2463,広げる,広くなる,
3180,broaden,verb,2463,広げる,広くなる,
3181,lengthen,verb,2464,長くする,延長する,
3182,prolong,verb,2464,延長する,長引かせる,
3183,protract,verb,2465,長引かせる,延長する,
3184,stretch,verb,2465,伸ばす,引き伸ばす,
3185,strain,verb,2466,引っ張る,緊張させる,
3186,exert,verb,2466,発揮する,尽力する,
3187,flex,verb,2467,曲げる,力を入れる,
